Image ID,Reference,Adjudicator,Timestamp,Task,Label
2287,D841B831117D3711B1714988B121FAB58F2F97BFBBE8571F6C9E6E707994A803, ,2016-Mar-08 10:52:37,model,Glock
2288,35BD27390A8EA631ADE80F041A256EBEAD66EFD74844DFCFAACFCFB16D954A11, ,2016-Mar-07 07:00:40,quantity,1
2289,42C69CD553F27DDF172FCEC7767B35FC2B03160765FE7C3DE76FF2D3F5725C20, ,2016-Mar-07 07:00:40,quantity,0
2289,42C69CD553F27DDF172FCEC7767B35FC2B03160765FE7C3DE76FF2D3F5725C20, ,2016-Mar-08 10:52:37,subject-type,other
2290,C5FDD6F0993CE6B5E95CEEBA7592F35EBEDAB38ED6B59B0F1C206696C7B9BBB9, ,2016-Mar-07 07:00:40,quantity,1
2290,C5FDD6F0993CE6B5E95CEEBA7592F35EBEDAB38ED6B59B0F1C206696C7B9BBB9, ,2016-Mar-08 10:52:37,subject-type,rifle
2291,2A60CAF630679AAE684461AEE5B51185D0CBB204387FF59853A0DB5BF5E9E227, ,2016-Mar-07 07:00:40,quantity,0
2291,2A60CAF630679AAE684461AEE5B51185D0CBB204387FF59853A0DB5BF5E9E227, ,2016-Mar-08 10:52:37,subject-type,ammunition
2293,A325EB8F833E88A8A00D1B8F47F6EC9F4B0FFACB399DE9909A5AB91EE0030714, ,2016-Mar-07 07:00:40,quantity,0
2293,A325EB8F833E88A8A00D1B8F47F6EC9F4B0FFACB399DE9909A5AB91EE0030714, ,2016-Mar-08 10:52:37,subject-type,other
2294,FDE786AF569E38D246DD2C73FFB2D3F252D63FE4E2C4E61F9C985D2759A113A6, ,2016-Mar-07 07:00:40,quantity,1
2294,FDE786AF569E38D246DD2C73FFB2D3F252D63FE4E2C4E61F9C985D2759A113A6, ,2016-Mar-08 10:52:37,subject-type,handgun
2295,E5C153844B01E3285A4CAB7D2C6212B1A604E02F0AFBC954E6EB9142E27F5644, ,2016-Mar-07 07:00:40,quantity,1
2295,E5C153844B01E3285A4CAB7D2C6212B1A604E02F0AFBC954E6EB9142E27F5644, ,2016-Mar-08 10:52:37,subject-type,handgun
2296,DCB8A30CF9AC195FB5D44F4B240B2095D5D446C5CC41419F8876893A89BECBBE, ,2016-Mar-08 10:52:37,subject-type,handgun
2297,A8BF6C5B5E374EC9B65F5173DAA6493E39EA2C0E8C81CD4D91D260E4FC8FFEED, ,2016-Mar-08 10:52:37,model,AR
2297,A8BF6C5B5E374EC9B65F5173DAA6493E39EA2C0E8C81CD4D91D260E4FC8FFEED, ,2016-Mar-08 10:52:37,subject-type,rifle
2299,3927757486A36AB00205308CD8B25E12A425ED9E252AD12905203F505897E257, ,2016-Mar-07 07:00:41,quantity,1
2299,3927757486A36AB00205308CD8B25E12A425ED9E252AD12905203F505897E257, ,2016-Mar-08 10:52:37,subject-type,rifle
2300,39F9CBDA8E1AEEFB97BD62C5A3ADF7A231F1D511956731DE9A038757327CA7E7, ,2016-Mar-07 07:00:41,quantity,1
2300,39F9CBDA8E1AEEFB97BD62C5A3ADF7A231F1D511956731DE9A038757327CA7E7, ,2016-Mar-08 10:52:37,subject-type,handgun
2301,17A414D29291CECB9A58939C129EFC2E4F4FFF502E54183D27D9F3FF9A47955F, ,2016-Mar-07 07:00:41,quantity,0
2301,17A414D29291CECB9A58939C129EFC2E4F4FFF502E54183D27D9F3FF9A47955F, ,2016-Mar-08 10:52:38,subject-type,other
2303,881691586461CD38418731B0A65FA386EBEF11BEFB9708E16244270075869419, ,2016-Mar-08 10:52:38,subject-type,rifle
2304,CD5DDA95474191266B17B31332AC2989A9CB36D39C22E2ACD4D13578954E84C7, ,2016-Mar-07 07:00:41,quantity,0
2304,CD5DDA95474191266B17B31332AC2989A9CB36D39C22E2ACD4D13578954E84C7, ,2016-Mar-08 10:52:38,subject-type,ammunition
2305,ACDB2B01E7EB308DC3C25455C66DC9DB6966ABCDA0C3C084949D4E6315406E40, ,2016-Mar-08 10:52:38,subject-type,other
2306,FFED29A7F37FE9A29DE710B301D01C1F61B860B2886790C4D60D67388EA6E945, ,2016-Mar-07 07:00:41,quantity,1
2306,FFED29A7F37FE9A29DE710B301D01C1F61B860B2886790C4D60D67388EA6E945, ,2016-Mar-08 10:52:38,model,AR
2308,A28286EE3B135BBBC0AD76D2F2771A3AA8C161A2073FEABB70CC8D0EA14AE450, ,2016-Mar-07 07:00:41,quantity,1
2308,A28286EE3B135BBBC0AD76D2F2771A3AA8C161A2073FEABB70CC8D0EA14AE450, ,2016-Mar-08 10:52:38,model,Revolver
2308,A28286EE3B135BBBC0AD76D2F2771A3AA8C161A2073FEABB70CC8D0EA14AE450, ,2016-Mar-08 10:52:38,subject-type,handgun
2309,CB09C5A1D430CBD918BBB5E5D43AB02F9F8FFACAA4C067B15A18B461D517894B, ,2016-Mar-08 10:52:38,model,1911
2310,1044EE3047FA79B88728ADD71A8CC641DD042D8015E8C2EF508DC2B2A593B470, ,2016-Mar-07 07:00:41,quantity,0
2310,1044EE3047FA79B88728ADD71A8CC641DD042D8015E8C2EF508DC2B2A593B470, ,2016-Mar-08 10:52:38,subject-type,ammunition
2311,8A82B2DB037BFAA1DC9B041C10BCB8E9345875FB4DEBE1689CFA1B034E34FD54, ,2016-Mar-08 10:52:38,model,Glock
2311,8A82B2DB037BFAA1DC9B041C10BCB8E9345875FB4DEBE1689CFA1B034E34FD54, ,2016-Mar-08 10:52:38,subject-type,handgun
2312,0639E1C11F12DF160BEFF4CB38B3DAE4CB0D2654B3E74CBB4FA28D6509C8C7C0, ,2016-Mar-08 10:52:38,subject-type,rifle
2314,8C1377DB9396841D1D99F81DF5C5D1CAE3DD8AEBD4D4A697275A3CC8C6F4DD28, ,2016-Mar-07 07:00:41,quantity,1
2314,8C1377DB9396841D1D99F81DF5C5D1CAE3DD8AEBD4D4A697275A3CC8C6F4DD28, ,2016-Mar-08 10:52:38,model,Revolver
2314,8C1377DB9396841D1D99F81DF5C5D1CAE3DD8AEBD4D4A697275A3CC8C6F4DD28, ,2016-Mar-08 10:52:38,subject-type,handgun
2315,7C685B271AEF66E217F2EBADE5E6F44008FE1D906C4BAE4FF38FED60AAFC49BF, ,2016-Mar-08 10:52:38,model,Glock
2316,4248B23A454332F9080D5425B6FC3A5A2712E772431CB1914859CF61FB79FA43, ,2016-Mar-07 07:00:41,quantity,1
2316,4248B23A454332F9080D5425B6FC3A5A2712E772431CB1914859CF61FB79FA43, ,2016-Mar-08 10:52:38,subject-type,rifle
2317,D49635CC83B0151F895687A0CA9E0088EC93A308E3E04939074473E1D82EB768, ,2016-Mar-08 10:52:38,model,AR
2317,D49635CC83B0151F895687A0CA9E0088EC93A308E3E04939074473E1D82EB768, ,2016-Mar-08 10:52:38,subject-type,shotgun
2318,AA43C6BB58975032F29CB7A2475632FA9CC690A4C047406B7481DC48BB56522F, ,2016-Mar-08 10:52:38,model,1911
2319,7926F1034BAE1B36691167E9343CB54E3FFE58D52A3A15AE63E2762C9003E4CD, ,2016-Mar-08 10:52:38,model,AR
2319,7926F1034BAE1B36691167E9343CB54E3FFE58D52A3A15AE63E2762C9003E4CD, ,2016-Mar-08 10:52:38,subject-type,rifle
2320,11A4488D135D06A59D53C20C77694275A7D112F34487E132F9D5C2A34F23B355, ,2016-Mar-07 07:00:41,quantity,1
2320,11A4488D135D06A59D53C20C77694275A7D112F34487E132F9D5C2A34F23B355, ,2016-Mar-08 10:52:38,subject-type,handgun
2321,B7BC0AC28679F47D622EF36941A76E4CA89B036E474C90300A46E89E77992616, ,2016-Mar-07 07:00:41,quantity,1
2321,B7BC0AC28679F47D622EF36941A76E4CA89B036E474C90300A46E89E77992616, ,2016-Mar-08 10:52:39,subject-type,handgun
2322,563725FBAF8B5514CC4776A496EF5FA5FE90F4ED98FF88C2244D4EA7946BE6F4, ,2016-Mar-08 10:52:39,model,AK
2322,563725FBAF8B5514CC4776A496EF5FA5FE90F4ED98FF88C2244D4EA7946BE6F4, ,2016-Mar-08 10:52:39,subject-type,rifle
2323,BB6CF382859E3B59A4390C8D2B4507D045801B453FF797334F868151A9791BDC, ,2016-Mar-08 11:30:40,subject-type,shotgun
2324,3D34615F42A3830EFADA9D1C32C5B97616CE78D70E3CEC446F2896D82F2A9E0B, ,2016-Mar-08 10:52:39,model,AR
2325,CC96887C6F01A3F8D5D99FFFB37E3A0A551E58749E01BAE2E950A7D7BF508CDB, ,2016-Mar-07 07:00:41,quantity,1
2325,CC96887C6F01A3F8D5D99FFFB37E3A0A551E58749E01BAE2E950A7D7BF508CDB, ,2016-Mar-08 10:52:39,model,Glock
2326,B549775D33DB0506533229E1058B2EE935A7A9408842AF275501E9080F791E25, ,2016-Mar-07 07:00:41,quantity,1
2326,B549775D33DB0506533229E1058B2EE935A7A9408842AF275501E9080F791E25, ,2016-Mar-08 10:52:39,model,1911
2326,B549775D33DB0506533229E1058B2EE935A7A9408842AF275501E9080F791E25, ,2016-Mar-08 10:52:39,subject-type,handgun
2328,F4898C7B92BB780A9606D8A02E1061CB0E86E8E86C9DD519DB6EE9B2AB7BCC10, ,2016-Mar-08 10:52:39,model,1911
2328,F4898C7B92BB780A9606D8A02E1061CB0E86E8E86C9DD519DB6EE9B2AB7BCC10, ,2016-Mar-08 10:52:39,subject-type,handgun
2329,A4D0F3591C36272536F47758A2C9D079BC7A756A34088F38ECF2F74689A53898, ,2016-Mar-07 07:00:41,quantity,1
2329,A4D0F3591C36272536F47758A2C9D079BC7A756A34088F38ECF2F74689A53898, ,2016-Mar-08 10:52:39,subject-type,handgun
2330,478CF6569EA7DE1165B0DB2852B194CC13437D8C756C7861AC66B1EC8F42EF51, ,2016-Mar-07 07:00:41,quantity,1
2330,478CF6569EA7DE1165B0DB2852B194CC13437D8C756C7861AC66B1EC8F42EF51, ,2016-Mar-08 10:52:39,subject-type,rifle
2331,C519BE7B92C3912E66D9402038D1812E72F2C2B6F2B766E1F3AA90247F61BF0E, ,2016-Mar-08 10:52:39,subject-type,shotgun
2332,517104CEA243B3C0032CE21123D8EDFF93C986CC5D5271396244CE000211CDAF, ,2016-Mar-07 07:00:41,quantity,0
2332,517104CEA243B3C0032CE21123D8EDFF93C986CC5D5271396244CE000211CDAF, ,2016-Mar-08 10:52:39,subject-type,ammunition
2334,80FFDADF78E35928AA487BCC4110065B7655C04B764F7ABFF9B443C48FC20B98, ,2016-Mar-08 10:52:39,subject-type,rifle
2335,57A0CD8868F0A793438FA084184C714E63BA7E743D93BD3C0C027A58227FDF71, ,2016-Mar-07 07:00:41,quantity,1
2335,57A0CD8868F0A793438FA084184C714E63BA7E743D93BD3C0C027A58227FDF71, ,2016-Mar-08 10:52:39,subject-type,rifle
2336,CEFEFE15DDD2D175CED48427E434F9810BD69CE48480098DF5A1B3D1B1E356E9, ,2016-Mar-08 10:52:39,model,Revolver
2336,CEFEFE15DDD2D175CED48427E434F9810BD69CE48480098DF5A1B3D1B1E356E9, ,2016-Mar-08 10:52:39,subject-type,handgun
2337,F25C3CA4EFE6FC0C2BE7DBBA36A121C0733923512A4C0B0376676D5A67FC8399, ,2016-Mar-08 11:30:40,subject-type,other
2339,3A05B61A234C7E7609E1529C002370535EE352136F7DF6363FA8AEB84D97C5D4, ,2016-Mar-08 10:52:39,model,AR
2339,3A05B61A234C7E7609E1529C002370535EE352136F7DF6363FA8AEB84D97C5D4, ,2016-Mar-08 10:52:39,subject-type,rifle
2340,08B0B2FEB4E57D52C24BAE4A51CE3056E32D61051B77AA8CF6CB2BCE2EC49AEC, ,2016-Mar-07 07:00:42,quantity,1
2341,B3FD5EDE15DBE61C17637BBE98C9D89893761D818FDDDEA62CB265548AF49EE9, ,2016-Mar-07 07:00:42,quantity,1
2341,B3FD5EDE15DBE61C17637BBE98C9D89893761D818FDDDEA62CB265548AF49EE9, ,2016-Mar-08 10:52:39,model,1911
2341,B3FD5EDE15DBE61C17637BBE98C9D89893761D818FDDDEA62CB265548AF49EE9, ,2016-Mar-08 10:52:40,subject-type,handgun
2342,57B52430C75CB2ACB593D65A2E974355FC1AECCB9D7858691B85AC9A6394CFA2, ,2016-Mar-08 10:52:40,model,Glock
2342,57B52430C75CB2ACB593D65A2E974355FC1AECCB9D7858691B85AC9A6394CFA2, ,2016-Mar-08 10:52:40,subject-type,handgun
2343,131D1F389F2262B1A1CC8EBCDB2DC589E3938F2F683248A33853BEEC9A194A04, ,2016-Mar-07 07:00:42,quantity,0
2344,1E0681B2DEF4715469C3AD855E49540FC71A9D976D374550DE26482FF024D9AF, ,2016-Mar-08 10:52:40,subject-type,handgun
2345,1412C5A2FDE0BB092F8D51072360EE88D585FA3548689C2D887908E3CD1DD9B2, ,2016-Mar-07 07:00:42,quantity,1
2345,1412C5A2FDE0BB092F8D51072360EE88D585FA3548689C2D887908E3CD1DD9B2, ,2016-Mar-08 10:52:40,model,AR
2346,ED412214DC7B93130E606A2A3936150396922D9D2878AAFFA415D0785F0A5AD8, ,2016-Mar-07 07:00:42,quantity,0
2346,ED412214DC7B93130E606A2A3936150396922D9D2878AAFFA415D0785F0A5AD8, ,2016-Mar-08 10:52:40,subject-type,ammunition
2347,344D418468E073C54400136FD47BB19AB5031815A70F2D7E023B5FE911BBFD32, ,2016-Mar-07 07:00:42,quantity,1
2348,1FFE9DF682FD5BFC364FCECF1510EE0447F3896D3954614560F89D93AF2E3E72, ,2016-Mar-07 07:00:42,quantity,1
2348,1FFE9DF682FD5BFC364FCECF1510EE0447F3896D3954614560F89D93AF2E3E72, ,2016-Mar-08 10:52:40,model,Revolver
2348,1FFE9DF682FD5BFC364FCECF1510EE0447F3896D3954614560F89D93AF2E3E72, ,2016-Mar-08 10:52:40,subject-type,handgun
2350,855D08D893899E136E42EAC3552C5447F95DB93F535DFFF4773B0BD88F6EC8AE, ,2016-Mar-07 07:00:42,quantity,1
2350,855D08D893899E136E42EAC3552C5447F95DB93F535DFFF4773B0BD88F6EC8AE, ,2016-Mar-08 10:52:40,model,AR
2350,855D08D893899E136E42EAC3552C5447F95DB93F535DFFF4773B0BD88F6EC8AE, ,2016-Mar-08 10:52:40,subject-type,rifle
2351,7E5AC7C507A3C54320D90AFDDF981CCDB9706B556639911A9C709D3BE7F0F9A8, ,2016-Mar-08 10:52:40,model,Revolver
2351,7E5AC7C507A3C54320D90AFDDF981CCDB9706B556639911A9C709D3BE7F0F9A8, ,2016-Mar-08 10:52:40,subject-type,handgun
2352,6FDABDC8D1522B941A6C94BAD100BDFD207F2C824CD2D966320B075750FFC372, ,2016-Mar-07 07:00:42,quantity,0
2353,855A3575C804EF24F0A37AD3DAA925CB8962D184FC1C58EBC38AFE4FB0996412, ,2016-Mar-08 10:52:40,subject-type,other
2354,D30B1E80E711E86387D274CF9D91C68A6176A9804070EA5B8072AA2BC0FEFE5B, ,2016-Mar-08 10:52:40,model,Revolver
2354,D30B1E80E711E86387D274CF9D91C68A6176A9804070EA5B8072AA2BC0FEFE5B, ,2016-Mar-08 10:52:40,subject-type,handgun
2355,77D25B1DA38411F0CEF6A40C44D8CA8843442DBC1CAE442A726B716486A7E1C6, ,2016-Mar-08 10:52:40,subject-type,rifle
2356,761503D343BD579052FCF9E74E903E71B18FED10B111E46F64185F65E9107BD5, ,2016-Mar-07 07:00:42,quantity,1
2356,761503D343BD579052FCF9E74E903E71B18FED10B111E46F64185F65E9107BD5, ,2016-Mar-08 10:52:40,subject-type,handgun
2357,161B8F6AF1E4D8073B96D783DFC8034D70C61391C7689A4F079EAF34F9AC8D37, ,2016-Mar-08 10:52:40,subject-type,rifle
2358,6ACCC93C6031D3F93C53A11F8534F08F99D1CD8380C9C0AD88D71B5E68163AF0, ,2016-Mar-08 10:52:40,quantity,1
2359,EC7B13587E6FF52F960030484A661F7C29A2D73A6AA7B5D73A3AA3D163186C11, ,2016-Mar-07 07:00:42,quantity,1
2360,AC036ADABA324561566C487635A603CFC3B7149D299B7FF67A461162C4375F74, ,2016-Mar-08 10:52:40,subject-type,ammunition
2361,EC148ED59D861B47B544519FDE1D6C35FB855E42470DEF4C43C53C99A413E8F2, ,2016-Mar-07 07:00:42,quantity,1
2361,EC148ED59D861B47B544519FDE1D6C35FB855E42470DEF4C43C53C99A413E8F2, ,2016-Mar-08 10:52:40,subject-type,rifle
2362,9297C35A40D97EAC3B47AD6F80FF1FB75669AC6BED561D3E49DCFCF81AA08779, ,2016-Mar-08 10:52:40,subject-type,rifle
2363,30EB7288686AA55F2AB77DA73D6FD098C2C6A66ED2ED8A24B722DE8815F852EB, ,2016-Mar-07 07:00:42,quantity,1
2364,F262D3A08B1EA438C25BF8F681D33A55F8511795194E33EC750B9B7922AC7927, ,2016-Mar-07 07:00:42,quantity,1
2364,F262D3A08B1EA438C25BF8F681D33A55F8511795194E33EC750B9B7922AC7927, ,2016-Mar-08 10:52:41,subject-type,rifle
2365,E33FDB319B55A6FE30F8FAAC35776AEEFD27D36736ACB892F3B659BD1795CE46, ,2016-Mar-08 10:52:41,model,Glock
2365,E33FDB319B55A6FE30F8FAAC35776AEEFD27D36736ACB892F3B659BD1795CE46, ,2016-Mar-08 10:52:41,subject-type,handgun
2367,2E38FD27B00D3ECD4E609277CBF6A72D8B57D9F5D7DFED9139058E6220903E2E, ,2016-Mar-07 07:00:42,quantity,1
2367,2E38FD27B00D3ECD4E609277CBF6A72D8B57D9F5D7DFED9139058E6220903E2E, ,2016-Mar-08 10:52:41,subject-type,shotgun
2368,1899AB6EF58087CDB84E448B70A00902F78B5D560CEACA2ADF7C90BEA5B4ACD0, ,2016-Mar-07 07:00:42,quantity,0
2369,63403F3AA731A32413DD72B30956B4CFDC22E78A0398490E9B766CDE18484F70, ,2016-Mar-07 07:00:42,quantity,1
2369,63403F3AA731A32413DD72B30956B4CFDC22E78A0398490E9B766CDE18484F70, ,2016-Mar-08 10:52:41,model,Revolver
2369,63403F3AA731A32413DD72B30956B4CFDC22E78A0398490E9B766CDE18484F70, ,2016-Mar-08 10:52:41,subject-type,handgun
2371,175A8B85CE7BA2C3B3A0408D427A7EBBF7691EA8B8E060B2C5766755E89DA597, ,2016-Mar-07 07:00:42,quantity,1
2372,0F9E3B6656C57BBAC39131DB776EB7697CF90AA0B6F805CA73C56383F44FE8FD, ,2016-Mar-07 07:00:42,quantity,2
2372,0F9E3B6656C57BBAC39131DB776EB7697CF90AA0B6F805CA73C56383F44FE8FD, ,2016-Mar-08 10:52:41,model,Glock
2373,97ECA4501D426706459A34B0F7443CBD825E9EF078E701C02C12EA40725F3005, ,2016-Mar-07 07:00:42,quantity,1
2373,97ECA4501D426706459A34B0F7443CBD825E9EF078E701C02C12EA40725F3005, ,2016-Mar-08 10:52:41,model,Glock
2373,97ECA4501D426706459A34B0F7443CBD825E9EF078E701C02C12EA40725F3005, ,2016-Mar-08 10:52:41,subject-type,handgun
2374,1C8728B8D66423C7596FFCBB6FE253D346608A82D47D7C97872159CA32236D5B, ,2016-Mar-08 10:52:41,subject-type,rifle
2376,4D8F91842BC680ABE8539AE406A5914D293F0C05B86A772068701BFB80D03248, ,2016-Mar-07 07:00:42,quantity,1
2376,4D8F91842BC680ABE8539AE406A5914D293F0C05B86A772068701BFB80D03248, ,2016-Mar-08 10:52:41,model,Glock
2377,885B2ED385DCA6FD5955FA5CE37DD92E33BBFCD4504EE0B64B55E2D5734E0B71, ,2016-Mar-07 07:00:42,quantity,0
2377,885B2ED385DCA6FD5955FA5CE37DD92E33BBFCD4504EE0B64B55E2D5734E0B71, ,2016-Mar-08 10:52:41,subject-type,other
2378,7B727023AFF86186181FDAD140B7A955ED0ED89FA61C2C547BA02C339A071087, ,2016-Mar-07 07:00:42,quantity,1
2379,546E94B10B76FDB41A19DDD5F161DA7ADCD73F0A36737489C94AA9136A58CB13, ,2016-Mar-07 07:00:43,quantity,1
2379,546E94B10B76FDB41A19DDD5F161DA7ADCD73F0A36737489C94AA9136A58CB13, ,2016-Mar-08 10:52:41,model,Revolver
2379,546E94B10B76FDB41A19DDD5F161DA7ADCD73F0A36737489C94AA9136A58CB13, ,2016-Mar-08 10:52:41,subject-type,handgun
2381,03B8205DDD64C17FFA17574C67A32E230DA2FC01F52C89A53ACB3D925863AAAF, ,2016-Mar-07 07:00:43,quantity,1
2381,03B8205DDD64C17FFA17574C67A32E230DA2FC01F52C89A53ACB3D925863AAAF, ,2016-Mar-08 10:52:41,model,1911
2381,03B8205DDD64C17FFA17574C67A32E230DA2FC01F52C89A53ACB3D925863AAAF, ,2016-Mar-08 10:52:41,subject-type,handgun
2382,690289B0CE1733DE3DC00FDC3775B5EA8637B22AF0991522A4E883D020700E0F, ,2016-Mar-08 10:52:41,model,Glock
2382,690289B0CE1733DE3DC00FDC3775B5EA8637B22AF0991522A4E883D020700E0F, ,2016-Mar-08 10:52:41,subject-type,handgun
2383,7284331E71CA0507AE2520C0724B6F9529EDF6187CFFD9836CE59CE0BE111EFC, ,2016-Mar-07 07:00:43,quantity,1
2384,B04D6B455FF6FD8A3E366C49B7C291897526C061BFF8BCC18693F62A48C423B3, ,2016-Mar-08 10:52:42,model,AR
2384,B04D6B455FF6FD8A3E366C49B7C291897526C061BFF8BCC18693F62A48C423B3, ,2016-Mar-08 10:52:42,subject-type,rifle
2386,6A7640989105204B3FE60692BD9F1A975CB1EED01659C9D3192BD2EA0DF137F9, ,2016-Mar-07 07:00:43,quantity,1
2387,4B56E6BFAFD276AA67F5F15F511A2A6D4B1B8928782B1E92565B4015DE76B48D, ,2016-Mar-07 07:00:43,quantity,1
2387,4B56E6BFAFD276AA67F5F15F511A2A6D4B1B8928782B1E92565B4015DE76B48D, ,2016-Mar-08 10:52:42,model,Glock
2387,4B56E6BFAFD276AA67F5F15F511A2A6D4B1B8928782B1E92565B4015DE76B48D, ,2016-Mar-08 10:52:42,subject-type,handgun
2388,C1112A0F789B9EBC93886B67DEE61006A2FD0DFBCD605280CAD531D18E03E42B, ,2016-Mar-08 10:52:42,model,Glock
2388,C1112A0F789B9EBC93886B67DEE61006A2FD0DFBCD605280CAD531D18E03E42B, ,2016-Mar-08 10:52:42,subject-type,handgun
2389,76EEC23AD8D640AE219995983988E4600D1FDE87AB88A8DD8F22A73792E82EDC, ,2016-Mar-07 07:00:43,quantity,1
2390,0CCF8FA877DE8E32471319033A3AA90EEE2C31E89B40EADAA1CEF70C09354727, ,2016-Mar-08 10:52:42,subject-type,handgun
2391,FD9915A084A141BB8B1A4AC5F3A74A37764F176F4656BDDEDB7958AFC5F94070, ,2016-Mar-07 07:00:43,quantity,1
2391,FD9915A084A141BB8B1A4AC5F3A74A37764F176F4656BDDEDB7958AFC5F94070, ,2016-Mar-08 10:52:42,subject-type,rifle
2392,C51FE29C3F3F7B896925E98872D01793DD91ECB944F39006DE2F740424E17EB5, ,2016-Mar-08 10:52:42,subject-type,other
2393,9CC4004D036FA88469284689A10AB3B79347A7A94BEFB39BE2846B335DDB5249, ,2016-Mar-07 07:00:43,quantity,1
2393,9CC4004D036FA88469284689A10AB3B79347A7A94BEFB39BE2846B335DDB5249, ,2016-Mar-08 10:52:42,subject-type,handgun
2394,94E32602F88B29651FF9023E6150F3A410EA7B0711293647991AD0DB82DDBBF1, ,2016-Mar-08 10:52:42,model,1911
2394,94E32602F88B29651FF9023E6150F3A410EA7B0711293647991AD0DB82DDBBF1, ,2016-Mar-08 10:52:42,subject-type,handgun
2395,EA3CD7A0FC430FE0B17F16B9D7C215B3085C74EC19006FB41E4FCAE8B84119A2, ,2016-Mar-08 10:52:42,subject-type,rifle
2397,3CABE87EBB4F9613A40DA3A6CBE630D79BB249E4564FA1275775B650BC12A029, ,2016-Mar-07 07:00:43,quantity,1
2397,3CABE87EBB4F9613A40DA3A6CBE630D79BB249E4564FA1275775B650BC12A029, ,2016-Mar-08 10:52:42,model,Revolver
2397,3CABE87EBB4F9613A40DA3A6CBE630D79BB249E4564FA1275775B650BC12A029, ,2016-Mar-08 10:52:42,subject-type,handgun
2398,6A80921162650D7341C7E4B721A6F3D7606641E7BC3F9FA01BCDB9E75E0C8459, ,2016-Mar-08 10:52:42,subject-type,rifle
2399,7380012497A1E2F1824B8FA3F418E1D7900F483E904C30A9A921F78C785ED9BC, ,2016-Mar-07 07:00:43,quantity,1
2399,7380012497A1E2F1824B8FA3F418E1D7900F483E904C30A9A921F78C785ED9BC, ,2016-Mar-08 10:52:42,model,Glock
2400,E9F496E50303627D1641E30D4AFB02520D6A3C847C49928948959582CE6AD8E1, ,2016-Mar-08 10:52:42,subject-type,handgun
2401,C9D2DA32D791F5B6DDFF93DBF0501017B8C3472BE273FDB528886BF328D49310, ,2016-Mar-07 07:00:43,quantity,1
2401,C9D2DA32D791F5B6DDFF93DBF0501017B8C3472BE273FDB528886BF328D49310, ,2016-Mar-08 10:52:42,model,Revolver
2402,B1ED7DD9A3791B5C174C19E854B105A7EC18BD0E6F9C3A23FBDAD03FE1AC9D5D, ,2016-Mar-07 07:00:43,quantity,1
2402,B1ED7DD9A3791B5C174C19E854B105A7EC18BD0E6F9C3A23FBDAD03FE1AC9D5D, ,2016-Mar-08 10:52:42,subject-type,rifle
2403,7908B8296E7A12F7735E6D2B130B929A1FDF5E2F295C076AB4FD8D18CF4716BD, ,2016-Mar-07 07:00:43,quantity,1
2403,7908B8296E7A12F7735E6D2B130B929A1FDF5E2F295C076AB4FD8D18CF4716BD, ,2016-Mar-08 10:52:43,subject-type,shotgun
2404,D68CC769615C9966CB9806435D70CDC57FD477C3BE49693B4933B030F86E9DEC, ,2016-Mar-07 07:00:43,quantity,1
2404,D68CC769615C9966CB9806435D70CDC57FD477C3BE49693B4933B030F86E9DEC, ,2016-Mar-08 10:52:43,subject-type,rifle
2406,07974388D4B37180A58A1FC16D893826C0E749FAF02EC5199E1331F645F31912, ,2016-Mar-08 10:52:43,subject-type,other
2407,5CC13CFC902A0004D4D4D85A2242EF1749FE06FAFF5D99FDDEF8BD06AA10CCA8, ,2016-Mar-07 07:00:43,quantity,1
2407,5CC13CFC902A0004D4D4D85A2242EF1749FE06FAFF5D99FDDEF8BD06AA10CCA8, ,2016-Mar-08 10:52:43,model,AR
2408,4E6903B1BD3EA5B5F92F410D2E7EA5F0B4B75FF9514812E174646A5267B6EB74, ,2016-Mar-07 07:00:43,quantity,1
2408,4E6903B1BD3EA5B5F92F410D2E7EA5F0B4B75FF9514812E174646A5267B6EB74, ,2016-Mar-08 10:52:43,model,Glock
2409,C73DBDF7527E0277809D587B59072B7F8C0968319178274A07D86F50F6BC1733, ,2016-Mar-07 07:00:43,quantity,0
2410,642A926B788FBDD65336BCD1A36BBD1CAC32844E50EED3C32019688DABA23782, ,2016-Mar-08 10:52:43,subject-type,other
2411,36F597EDCD2C9880766989E33FBE7E91082DB8D45E2E849CF88C1965A1B97F46, ,2016-Mar-07 07:00:43,quantity,1
2411,36F597EDCD2C9880766989E33FBE7E91082DB8D45E2E849CF88C1965A1B97F46, ,2016-Mar-08 10:52:43,model,Glock
2412,803AB9B2A65A821D64528DABD7F14CFFA0696DDFCE772048A0128AB396046BA1, ,2016-Mar-07 07:00:43,quantity,1
2412,803AB9B2A65A821D64528DABD7F14CFFA0696DDFCE772048A0128AB396046BA1, ,2016-Mar-08 10:52:43,subject-type,rifle
2413,6F9C4F6035020D5C4BC5C52642FB23C78A2A8DACFC09ED926C30E83E1820AE63, ,2016-Mar-07 07:00:43,quantity,0
2414,F23BADE1FA261AAB430EE46B970E381BF19A1525732F67F4853979659D1B2A55, ,2016-Mar-08 11:30:43,subject-type,rifle
2416,91D63A30B56B01C504F814BE2E5FB4EC50C1547C53228590AF8FD2306D296146, ,2016-Mar-07 07:00:43,quantity,1
2416,91D63A30B56B01C504F814BE2E5FB4EC50C1547C53228590AF8FD2306D296146, ,2016-Mar-08 10:52:43,model,Revolver
